timestamp,type,participantId,killerId,victimId,assistingParticipantIds,itemId,skillSlot,level,levelUpType,wardType,creatorId,teamId,laneType,buildingType,towerType,bounty,multiKillLength,monsterType,monsterSubType,position,realTimestamp,shutdownBounty,killStreakLength,afterId,beforeId,transformType,name
900357,SKILL_LEVEL_UP,5.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,9.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,10.0,,,,3867.0,,,,,,,,,,,,,,,,,,,,,
900357,CHAMPION_KILL,,7.0,5.0,[8],,,,,,,,,,,147.0,,,,"{""x"": 11373, ""y"": 1608}",,0.0,1.0,,,,
900357,CHAMPION_SPECIAL_KILL,,7.0,,,,,,,,,,,,,,2.0,,,"{""x"": 11399, ""y"": 1494}",,,,,,,
900357,LEVEL_UP,7.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
900357,SKILL_LEVEL_UP,7.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,2.0,,,,1043.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,2.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,2.0,,,,3124.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,10.0,,,,3067.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,10.0,,,,1031.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,10.0,,,,3109.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,10.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,10.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
960374,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,7.0,,,,,,,,,,,,,,,,
960374,LEVEL_UP,9.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
960374,SKILL_LEVEL_UP,9.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
960374,LEVEL_UP,6.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
960374,ITEM_PURCHASED,2.0,,,,1033.0,,,,,,,,,,,,,,,,,,,,,
960374,SKILL_LEVEL_UP,6.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
960374,LEVEL_UP,10.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
960374,ITEM_DESTROYED,1.0,,,,2422.0,,,,,,,,,,,,,,,,,,,,,
960374,ITEM_DESTROYED,1.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
960374,ITEM_PURCHASED,1.0,,,,3047.0,,,,,,,,,,,,,,,,,,,,,
960374,LEVEL_UP,4.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
960374,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
960374,SKILL_LEVEL_UP,4.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
960374,ITEM_DESTROYED,6.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
960374,ITEM_DESTROYED,6.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
960374,ITEM_DESTROYED,6.0,,,,3024.0,,,,,,,,,,,,,,,,,,,,,
960374,ITEM_PURCHASED,6.0,,,,3110.0,,,,,,,,,,,,,,,,,,,,,
960374,ITEM_PURCHASED,6.0,,,,2022.0,,,,,,,,,,,,,,,,,,,,,
960374,CHAMPION_KILL,,9.0,4.0,,,,,,,,,,,,340.0,,,,"{""x"": 5196, ""y"": 4901}",,0.0,0.0,,,,
960374,CHAMPION_KILL,,2.0,7.0,[5],,,,,,,,,,,340.0,,,,"{""x"": 3108, ""y"": 6899}",,16.0,0.0,,,,
960374,LEVEL_UP,2.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
960374,CHAMPION_KILL,,2.0,10.0,[5],,,,,,,,,,,249.0,,,,"{""x"": 3581, ""y"": 7313}",,0.0,1.0,,,,
960374,CHAMPION_SPECIAL_KILL,,2.0,,,,,,,,,,,,,,2.0,,,"{""x"": 3675, ""y"": 7417}",,,,,,,
960374,LEVEL_UP,1.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
960374,LEVEL_UP,5.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
960374,CHAMPION_KILL,,2.0,9.0,"[1, 4, 5]",,,,,,,,,,,340.0,,,,"{""x"": 3427, ""y"": 6740}",,113.0,2.0,,,,
960374,CHAMPION_SPECIAL_KILL,,2.0,,,,,,,,,,,,,,3.0,,,"{""x"": 3548, ""y"": 7011}",,,,,,,
960374,SKILL_LEVEL_UP,1.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
960374,SKILL_LEVEL_UP,5.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
960374,ITEM_DESTROYED,9.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
960374,ITEM_PURCHASED,9.0,,,,1053.0,,,,,,,,,,,,,,,,,,,,,
960374,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
960374,SKILL_LEVEL_UP,2.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
960374,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1020396,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1020396,SKILL_LEVEL_UP,10.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
1020396,LEVEL_UP,8.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,7.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,7.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,7.0,,,,3133.0,,,,,,,,,,,,,,,,,,,,,
1020396,SKILL_LEVEL_UP,8.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1020396,LEVEL_UP,3.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
1020396,ELITE_MONSTER_KILL,,2.0,,"[1, 5, 6]",,,,,,,,,,,1000.0,,RIFTHERALD,,"{""x"": 4498, ""y"": 9978}",,,,,,,
1020396,SKILL_LEVEL_UP,3.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
1020396,CHAMPION_KILL,,6.0,5.0,,,,,,,,,,,,183.0,,,,"{""x"": 4550, ""y"": 9500}",,0.0,0.0,,,,
1020396,ITEM_DESTROYED,2.0,,,,3364.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,5.0,,,,3067.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,5.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,5.0,,,,1033.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,5.0,,,,3190.0,,,,,,,,,,,,,,,,,,,,,
1020396,CHAMPION_KILL,,1.0,6.0,"[2, 4]",,,,,,,,,,,360.0,,,,"{""x"": 6327, ""y"": 9491}",,26.0,0.0,,,,
1020396,LEVEL_UP,9.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
1020396,CHAMPION_KILL,,9.0,4.0,"[6, 10]",,,,,,,,,,,340.0,,,,"{""x"": 6497, ""y"": 9124}",,0.0,0.0,,,,
1020396,SKILL_LEVEL_UP,9.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
1020396,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,6.0,,,,2022.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,6.0,,,,3067.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,4.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
1020396,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,1.0,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,5.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
1020396,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
1020396,CHAMPION_KILL,,8.0,3.0,,,,,,,,,,,,346.0,,,,"{""x"": 11352, ""y"": 1487}",,0.0,1.0,,,,
1020396,ITEM_PURCHASED,5.0,,,,1006.0,,,,,,,,,,,,,,,,,,,,,
1020396,BUILDING_KILL,,8.0,,,,,,,,,100.0,BOT_LANE,TOWER_BUILDING,OUTER_TURRET,0.0,,,,"{""x"": 10504, ""y"": 1029}",,,,,,,
1020396,ITEM_DESTROYED,3.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,3.0,,,,3077.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,2.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_DESTROYED,2.0,,,,1033.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,2.0,,,,3111.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,1.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
1020396,ITEM_PURCHASED,1.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
1080405,ITEM_PURCHASED,2.0,,,,1043.0,,,,,,,,,,,,,,,,,,,,,
1080405,ITEM_PURCHASED,2.0,,,,6690.0,,,,,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
1080405,ELITE_MONSTER_KILL,,7.0,,,,,,,,,,,,,0.0,,DRAGON,FIRE_DRAGON,"{""x"": 9837, ""y"": 4397}",,,,,,,
1080405,DRAGON_SOUL_GIVEN,,,,,,,,,,,0.0,,,,,,,,,,,,,,,Ocean
1080405,ITEM_DESTROYED,7.0,,,,1102.0,,,,,,,,,,,,,,,,,,,,,
1080405,LEVEL_UP,8.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,
1080405,BUILDING_KILL,,9.0,,[10],,,,,,,100.0,MID_LANE,TOWER_BUILDING,INNER_TURRET,0.0,,,,"{""x"": 5048, ""y"": 4812}",,,,,,,
1080405,SKILL_LEVEL_UP,8.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1080405,LEVEL_UP,7.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
1080405,SKILL_LEVEL_UP,7.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1080405,WARD_KILL,,9.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,7.0,,,,,,,,,,,,,,,,
1080405,ITEM_DESTROYED,8.0,,,,3145.0,,,,,,,,,,,,,,,,,,,,,
1080405,ITEM_PURCHASED,8.0,,,,4645.0,,,,,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1080405,LEVEL_UP,2.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
1080405,SKILL_LEVEL_UP,2.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
1080405,ITEM_DESTROYED,10.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,CONTROL_WARD,10.0,,,,,,,,,,,,,,,,
1080405,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,UNDEFINED,7.0,,,,,,,,,,,,,,,,
1080405,WARD_KILL,,9.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
1080405,CHAMPION_KILL,,4.0,7.0,"[2, 5]",,,,,,,,,,,315.0,,,,"{""x"": 5439, ""y"": 3178}",,0.0,0.0,,,,
1080405,LEVEL_UP,1.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
1080405,SKILL_LEVEL_UP,1.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,1.0,,,,,,,,,,,,,,,,
1080405,WARD_KILL,,3.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
1080405,WARD_KILL,,4.0,,,,,,,CONTROL_WARD,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,9.0,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
1080405,CHAMPION_KILL,,8.0,1.0,"[6, 9, 10]",,,,,,,,,,,350.0,,,,"{""x"": 8482, ""y"": 5054}",,0.0,2.0,,,,
1080405,ITEM_DESTROYED,1.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
1080405,ITEM_DESTROYED,1.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
1080405,ITEM_PURCHASED,1.0,,,,3145.0,,,,,,,,,,,,,,,,,,,,,
1080405,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,8.0,,,,,,,,,,,,,,,,
1140407,ITEM_DESTROYED,9.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
1140407,ITEM_DESTROYED,9.0,,,,1053.0,,,,,,,,,,,,,,,,,,,,,
1140407,ITEM_PURCHASED,9.0,,,,3072.0,,,,,,,,,,,,,,,,,,,,,
1140407,CHAMPION_KILL,,8.0,4.0,[6],,,,,,,,,,,320.0,,,,"{""x"": 3570, ""y"": 3879}",,0.0,3.0,,,,
1140407,LEVEL_UP,5.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1140407,ITEM_DESTROYED,7.0,,,,3134.0,,,,,,,,,,,,,,,,,,,,,
1140407,ITEM_DESTROYED,7.0,,,,3133.0,,,,,,,,,,,,,,,,,,,,,
1140407,ITEM_PURCHASED,7.0,,,,6697.0,,,,,,,,,,,,,,,,,,,,,
1140407,SKILL_LEVEL_UP,5.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
1140407,ITEM_PURCHASED,4.0,,,,1018.0,,,,,,,,,,,,,,,,,,,,,
1140407,CHAMPION_KILL,,8.0,5.0,"[6, 10]",,,,,,,,,,,172.0,,,,"{""x"": 4033, ""y"": 3534}",,0.0,4.0,,,,
1140407,LEVEL_UP,10.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1140407,ITEM_PURCHASED,3.0,,,,2022.0,,,,,,,,,,,,,,,,,,,,,
1140407,BUILDING_KILL,,8.0,,"[6, 10]",,,,,,,100.0,MID_LANE,TOWER_BUILDING,BASE_TURRET,0.0,,,,"{""x"": 3651, ""y"": 3696}",,,,,,,
1140407,SKILL_LEVEL_UP,10.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1140407,LEVEL_UP,9.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
1140407,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,9.0,,,,,,,,,,,,,,,,
1140407,SKILL_LEVEL_UP,9.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
1140407,LEVEL_UP,6.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,
1140407,SKILL_LEVEL_UP,6.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1200414,ITEM_DESTROYED,5.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
1200414,ITEM_PURCHASED,5.0,,,,1031.0,,,,,,,,,,,,,,,,,,,,,
1200414,LEVEL_UP,4.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
1200414,SKILL_LEVEL_UP,4.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
1200414,LEVEL_UP,3.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
1200414,SKILL_LEVEL_UP,3.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1200414,ITEM_DESTROYED,8.0,,,,3020.0,,,,,,,,,,,,,,,,,,,,,
1200414,ITEM_PURCHASED,8.0,,,,3175.0,,,,,,,,,,,,,,,,,,,,,
1200414,ITEM_PURCHASED,8.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
1200414,ITEM_UNDO,8.0,,,,,,,,,,,,,,,,,,,,,,0.0,1052.0,,
1200414,ITEM_UNDO,8.0,,,,,,,,,,,,,,,,,,,,,,0.0,3175.0,,
1200414,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,6.0,,,,,,,,,,,,,,,,
1200414,ITEM_SOLD,8.0,,,,1056.0,,,,,,,,,,,,,,,,,,,,,
1200414,ITEM_PURCHASED,8.0,,,,2420.0,,,,,,,,,,,,,,,,,,,,,
1200414,WARD_KILL,,5.0,,,,,,,YELLOW_TRINKET,,,,,,,,,,,,,,,,,
1200414,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1200414,ITEM_DESTROYED,10.0,,,,3009.0,,,,,,,,,,,,,,,,,,,,,
1200414,ITEM_PURCHASED,10.0,,,,3170.0,,,,,,,,,,,,,,,,,,,,,
1200414,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1200414,LEVEL_UP,7.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
1200414,ITEM_PURCHASED,10.0,,,,3067.0,,,,,,,,,,,,,,,,,,,,,
1200414,SKILL_LEVEL_UP,7.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1200414,ITEM_DESTROYED,2.0,,,,1101.0,,,,,,,,,,,,,,,,,,,,,
1200414,ITEM_DESTROYED,2.0,,,,3513.0,,,,,,,,,,,,,,,,,,,,,
1260420,LEVEL_UP,9.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,
1260420,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1260420,SKILL_LEVEL_UP,9.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
1260420,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
1260420,LEVEL_UP,8.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,
1260420,SKILL_LEVEL_UP,8.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
1260420,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
1260420,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1260420,BUILDING_KILL,,7.0,,,,,,,,,100.0,MID_LANE,INHIBITOR_BUILDING,,0.0,,,,"{""x"": 3210, ""y"": 3217}",,,,,,,
1260420,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,7.0,,,,,,,,,,,,,,,,
1260420,CHAMPION_KILL,,9.0,5.0,"[8, 10]",,,,,,,,,,,120.0,,,,"{""x"": 2019, ""y"": 11530}",,0.0,1.0,,,,
1260420,LEVEL_UP,1.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
1260420,SKILL_LEVEL_UP,1.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
1260420,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,8.0,,,,,,,,,,,,,,,,
1260420,ITEM_DESTROYED,8.0,,,,2420.0,,,,,,,,,,,,,,,,,,,,,
1260420,LEVEL_UP,2.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
1260420,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,4.0,,,,,,,,,,,,,,,,
1260420,CHAMPION_KILL,,9.0,1.0,[10],,,,,,,,,,,320.0,,,,"{""x"": 3472, ""y"": 11782}",,0.0,2.0,,,,
1260420,LEVEL_UP,10.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
1260420,ITEM_PURCHASED,3.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
1320433,ELITE_MONSTER_KILL,,9.0,,"[1, 10]",,,,,,,,,,,0.0,,ATAKHAN,,"{""x"": 3106, ""y"": 11868}",,,,,,,
1320433,LEVEL_UP,6.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,
1320433,SKILL_LEVEL_UP,6.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
1320433,LEVEL_UP,7.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,
1320433,BUILDING_KILL,,6.0,,,,,,,,,100.0,BOT_LANE,TOWER_BUILDING,INNER_TURRET,0.0,,,,"{""x"": 6919, ""y"": 1483}",,,,,,,
1320433,SKILL_LEVEL_UP,7.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1320433,SKILL_LEVEL_UP,2.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
1320433,SKILL_LEVEL_UP,10.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
1320433,ITEM_PURCHASED,2.0,,,,3051.0,,,,,,,,,,,,,,,,,,,,,
1320433,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,4.0,,,,,,,,,,,,,,,,
1320433,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,9.0,,,,,,,,,,,,,,,,
1320433,WARD_KILL,,10.0,,,,,,,YELLOW_TRINKET,,,,,,,,,,,,,,,,,
1320433,WARD_KILL,,4.0,,,,,,,YELLOW_TRINKET,,,,,,,,,,,,,,,,,
1320433,LEVEL_UP,9.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,
1320433,WARD_KILL,,10.0,,,,,,,YELLOW_TRINKET,,,,,,,,,,,,,,,,,
1320433,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1320433,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
1320433,LEVEL_UP,4.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,
1320433,SKILL_LEVEL_UP,4.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1320433,SKILL_LEVEL_UP,9.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1320433,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1320433,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
1320433,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
1320433,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
1320433,ITEM_DESTROYED,6.0,,,,3067.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_PURCHASED,6.0,,,,3065.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_DESTROYED,10.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
1320433,WARD_PLACED,,,,,,,,,CONTROL_WARD,10.0,,,,,,,,,,,,,,,,
1320433,ITEM_SOLD,4.0,,,,1083.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_PURCHASED,4.0,,,,1038.0,,,,,,,,,,,,,,,,,,,,,
1320433,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
1320433,ITEM_DESTROYED,6.0,,,,3158.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_PURCHASED,6.0,,,,3171.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_DESTROYED,8.0,,,,3020.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_PURCHASED,8.0,,,,3175.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_UNDO,6.0,,,,,,,,,,,,,,,,,,,,,,0.0,3171.0,,
1320433,ITEM_UNDO,6.0,,,,,,,,,,,,,,,,,,,,,,0.0,3065.0,,
1320433,LEVEL_UP,3.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,
1320433,ITEM_DESTROYED,6.0,,,,3067.0,,,,,,,,,,,,,,,,,,,,,
1320433,ITEM_PURCHASED,6.0,,,,3071.0,,,,,,,,,,,,,,,,,,,,,
1320433,CHAMPION_KILL,,9.0,5.0,[10],,,,,,,,,,,100.0,,,,"{""x"": 2563, ""y"": 7280}",,0.0,3.0,,,,
1320433,LEVEL_UP,10.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
1320433,SKILL_LEVEL_UP,3.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
1320433,ITEM_PURCHASED,6.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
1327146,WARD_PLACED,,,,,,,,,UNDEFINED,7.0,,,,,,,,,,,,,,,,
1327146,GAME_END,,,,,,,,,,,,,,,,,,,,1759699771791.0,,,,,,
